session_id,student_id,mentor_id,subject,style_match,schedule_overlap,duration_minutes,rating
SES47560,S4924,M141,Java,0,2,32,1
SES47561,S3628,M159,Statistics,1,1,38,1
SES47562,S2425,M32,Computer Networks,0,1,62,4
SES47563,S1604,M137,Web Development,1,1,58,5
SES47564,S1256,M51,Python,0,3,36,2
SES47565,S1870,M131,Data Structures,1,2,43,3
SES47566,S456,M5,Machine Learning,1,0,53,4
SES47567,S2924,M138,Computer Networks,1,1,56,5
SES47568,S4835,M40,Java,0,1,36,2
SES47569,S4934,M53,Web Development,0,0,45,2
SES47570,S3707,M36,Java,0,4,48,3
SES47571,S2927,M140,Statistics,1,1,62,5
SES47572,S2683,M20,Machine Learning,0,1,68,5
SES47573,S1500,M100,Operating Systems,0,1,56,4
SES47574,S4667,M93,Database Systems,1,1,49,3
SES47575,S2244,M100,Statistics,0,1,23,1
SES47576,S944,M139,Java,0,3,34,1
SES47577,S3123,M88,Python,0,1,44,2
SES47578,S3588,M100,Data Structures,0,0,41,2
SES47579,S4718,M8,Python,0,1,34,2
SES47580,S653,M15,Operating Systems,0,0,33,2
SES47581,S2754,M25,Database Systems,0,2,39,2
SES47582,S41,M198,Operating Systems,0,0,43,2
SES47583,S4023,M94,Operating Systems,0,3,45,2
SES47584,S1765,M149,Operating Systems,1,1,56,5
SES47585,S23,M64,Data Structures,0,3,37,1
SES47586,S2090,M96,Computer Networks,1,3,47,4
SES47587,S4612,M67,Calculus,0,3,47,3
SES47588,S2221,M30,Java,0,2,40,3
SES47589,S1715,M158,Operating Systems,0,3,33,2
SES47590,S2790,M24,Data Structures,1,2,54,4
SES47591,S1618,M40,Operating Systems,1,1,69,5
SES47592,S1740,M80,Python,0,3,25,1
SES47593,S1299,M112,Web Development,0,2,33,1
SES47594,S399,M160,Computer Networks,1,4,43,2
SES47595,S1624,M99,Data Structures,0,3,32,2
SES47596,S3561,M86,Machine Learning,0,1,59,4
SES47597,S2129,M37,Computer Networks,1,2,40,2
SES47598,S3881,M81,Statistics,1,2,66,5
SES47599,S3377,M103,Java,0,1,41,2
SES47600,S2171,M166,Python,1,0,43,3
SES47601,S4884,M14,Web Development,0,2,39,3
SES47602,S2665,M65,Data Structures,0,2,25,1
SES47603,S591,M97,Python,0,4,31,1
SES47604,S4869,M191,Calculus,0,1,30,1
SES47605,S1667,M198,Calculus,0,1,46,3
SES47606,S2373,M8,Operating Systems,1,3,42,3
SES47607,S4624,M66,Calculus,0,2,50,3
SES47608,S4568,M162,Operating Systems,0,1,35,1
SES47609,S3496,M83,Java,0,1,51,4
SES47610,S1353,M134,Python,0,2,43,2
SES47611,S4043,M24,Data Structures,0,1,62,5
SES47612,S1605,M161,Web Development,0,3,31,2
SES47613,S993,M167,Java,0,2,53,3
SES47614,S4780,M79,Java,0,2,35,2
SES47615,S3018,M187,Statistics,0,2,33,1
SES47616,S2179,M188,Java,0,3,45,2
SES47617,S3679,M25,Python,0,0,42,3
SES47618,S1676,M165,Computer Networks,0,0,40,2
SES47619,S3733,M199,Computer Networks,1,1,30,1
SES47620,S3512,M137,Web Development,0,2,40,2
SES47621,S1426,M139,Python,0,1,37,1
SES47622,S2472,M94,Computer Networks,0,2,29,1
SES47623,S1320,M46,Computer Networks,1,0,67,5
SES47624,S1734,M116,Web Development,0,1,33,2
SES47625,S2317,M95,Machine Learning,0,0,53,4
SES47626,S277,M141,Data Structures,0,1,41,2
SES47627,S198,M6,Web Development,0,1,43,2
SES47628,S3774,M176,Database Systems,0,2,34,2
SES47629,S3422,M53,Web Development,0,2,46,3
SES47630,S2039,M159,Statistics,0,2,54,4
SES47631,S4691,M115,Statistics,0,2,33,2
SES47632,S1741,M196,Calculus,0,1,26,1
SES47633,S4923,M151,Operating Systems,0,1,36,2
SES47634,S257,M78,Python,0,1,25,1
SES47635,S107,M125,Web Development,0,1,42,3
SES47636,S2667,M128,Web Development,0,1,30,1
SES47637,S284,M67,Data Structures,0,2,45,3
SES47638,S2372,M55,Computer Networks,1,0,42,3
SES47639,S1876,M137,Web Development,0,2,46,3
SES47640,S192,M106,Java,0,3,24,1
SES47641,S3023,M117,Java,0,0,55,4
SES47642,S2999,M84,Operating Systems,0,1,28,1
SES47643,S4981,M86,Web Development,0,2,46,3
SES47644,S3082,M40,Java,1,1,39,3
SES47645,S1000,M120,Operating Systems,0,1,37,2
SES47646,S2748,M16,Calculus,0,4,52,3
SES47647,S3449,M119,Python,0,1,26,1
SES47648,S3752,M187,Statistics,1,4,52,4
SES47649,S4353,M188,Java,1,2,51,3
SES47650,S3955,M146,Operating Systems,0,3,42,3
SES47651,S3424,M160,Data Structures,1,3,31,2
SES47652,S3271,M41,Machine Learning,0,2,45,3
SES47653,S4486,M104,Java,1,1,49,4
SES47654,S3581,M90,Statistics,0,2,39,2
SES47655,S334,M165,Computer Networks,0,1,36,1
SES47656,S3412,M176,Database Systems,0,0,38,2
SES47657,S2651,M101,Operating Systems,0,0,38,2
SES47658,S711,M189,Calculus,1,4,61,4
SES47659,S3646,M159,Web Development,0,4,31,2
SES47660,S2885,M154,Machine Learning,0,2,46,3
SES47661,S436,M143,Web Development,0,0,24,1
SES47662,S23,M67,Data Structures,1,2,59,5
SES47663,S1793,M63,Calculus,0,0,54,3
SES47664,S1200,M104,Python,0,1,43,3
SES47665,S4792,M119,Machine Learning,0,1,32,2
SES47666,S2970,M59,Java,0,0,44,2
SES47667,S3500,M144,Data Structures,1,3,52,3
SES47668,S2287,M50,Calculus,0,2,34,2
SES47669,S4716,M199,Web Development,0,0,40,2
SES47670,S1335,M20,Machine Learning,0,1,62,4
SES47671,S2282,M94,Computer Networks,1,1,52,4
SES47672,S1777,M99,Operating Systems,1,0,67,5
SES47673,S4544,M100,Data Structures,0,2,49,3
SES47674,S3720,M199,Statistics,0,1,40,3
SES47675,S1540,M189,Calculus,0,1,44,3
SES47676,S648,M175,Calculus,0,1,43,2
SES47677,S4630,M33,Computer Networks,0,2,46,2
SES47678,S1217,M169,Java,1,2,54,4
SES47679,S4931,M165,Computer Networks,0,1,44,3
SES47680,S246,M72,Database Systems,1,1,66,5
SES47681,S4209,M161,Web Development,0,2,51,3
SES47682,S1383,M170,Database Systems,1,3,45,3
SES47683,S1106,M193,Computer Networks,1,0,63,5
SES47684,S3419,M156,Python,0,2,36,1
SES47685,S1005,M167,Java,1,3,46,2
SES47686,S870,M89,Operating Systems,1,5,58,5
SES47687,S2200,M20,Data Structures,0,0,38,2
SES47688,S4121,M57,Computer Networks,0,0,48,3
SES47689,S1087,M138,Machine Learning,0,1,47,3
SES47690,S800,M176,Database Systems,1,1,57,5
SES47691,S4301,M171,Database Systems,0,3,39,2
SES47692,S2767,M194,Computer Networks,0,1,24,1
SES47693,S3494,M77,Data Structures,1,2,57,4
SES47694,S2028,M99,Computer Networks,0,1,35,2
SES47695,S4271,M171,Statistics,0,3,37,2
SES47696,S2299,M183,Statistics,0,3,70,5
SES47697,S3262,M34,Computer Networks,0,0,58,4
SES47698,S2478,M9,Statistics,1,1,43,2
SES47699,S4009,M38,Java,0,0,41,3
SES47700,S3427,M99,Data Structures,0,2,48,3
SES47701,S2750,M176,Database Systems,0,1,54,3
SES47702,S3737,M119,Machine Learning,0,1,42,3
SES47703,S3970,M105,Machine Learning,0,2,38,2
SES47704,S1713,M82,Computer Networks,0,0,26,1
SES47705,S4621,M38,Java,0,0,46,2
SES47706,S3369,M118,Operating Systems,0,2,53,4
SES47707,S573,M103,Java,1,1,26,1
SES47708,S1004,M137,Python,1,1,49,3
SES47709,S940,M45,Calculus,0,2,48,3
SES47710,S4184,M34,Operating Systems,1,0,62,4
SES47711,S3794,M128,Machine Learning,0,1,61,5
SES47712,S3689,M95,Operating Systems,1,1,48,3
SES47713,S279,M30,Data Structures,1,2,40,2
SES47714,S922,M66,Machine Learning,0,5,35,1
SES47715,S4195,M102,Web Development,0,1,32,1
SES47716,S163,M99,Data Structures,0,2,62,5
SES47717,S2866,M98,Data Structures,1,1,60,5
SES47718,S2662,M117,Java,1,2,53,3
SES47719,S3655,M60,Python,0,0,45,3
SES47720,S2010,M161,Web Development,0,4,40,3
SES47721,S3065,M27,Database Systems,0,1,36,1
SES47722,S4000,M1,Database Systems,0,1,40,2
SES47723,S1161,M98,Data Structures,0,1,44,2
SES47724,S3473,M11,Machine Learning,0,4,39,3
SES47725,S2699,M47,Data Structures,0,1,33,1
SES47726,S2609,M137,Python,0,1,36,2
SES47727,S2124,M45,Database Systems,0,2,31,1
SES47728,S4610,M24,Data Structures,0,3,38,1
SES47729,S885,M5,Calculus,0,2,42,3
SES47730,S1052,M7,Java,0,3,44,2
SES47731,S2682,M46,Calculus,1,2,47,4
SES47732,S3771,M105,Machine Learning,0,2,27,1
SES47733,S3064,M47,Data Structures,0,4,54,3
SES47734,S1048,M96,Computer Networks,0,2,26,1
SES47735,S308,M156,Machine Learning,0,3,28,1
SES47736,S3383,M111,Calculus,0,1,61,4
SES47737,S353,M190,Data Structures,0,4,28,1
SES47738,S2372,M74,Python,0,0,60,4
SES47739,S3343,M73,Machine Learning,0,1,41,2
SES47740,S3155,M53,Operating Systems,1,2,43,3
SES47741,S4405,M45,Database Systems,0,1,52,3
SES47742,S1695,M112,Data Structures,0,2,32,2
SES47743,S1889,M155,Machine Learning,0,1,27,1
SES47744,S2746,M59,Data Structures,0,0,25,1
SES47745,S2181,M8,Operating Systems,0,3,31,2
SES47746,S3038,M119,Python,1,1,41,3
SES47747,S1074,M190,Statistics,0,4,35,2
SES47748,S30,M76,Database Systems,1,2,61,5
SES47749,S1638,M103,Java,1,1,64,5
SES47750,S1970,M66,Machine Learning,0,1,24,1
SES47751,S2257,M16,Data Structures,0,0,60,4
SES47752,S3557,M167,Java,1,3,45,3
SES47753,S590,M15,Operating Systems,1,1,46,2
SES47754,S3217,M78,Python,0,2,41,2
SES47755,S4725,M190,Statistics,0,2,61,5
SES47756,S4255,M139,Machine Learning,0,1,33,2
SES47757,S1610,M86,Web Development,0,2,31,2
SES47758,S1678,M194,Java,0,0,38,1
SES47759,S2205,M200,Web Development,0,2,42,2
SES47760,S2686,M189,Java,0,1,49,3
SES47761,S3628,M22,Web Development,1,1,59,4
SES47762,S1408,M146,Web Development,0,3,34,2
SES47763,S3913,M148,Web Development,0,2,41,2
SES47764,S4635,M66,Calculus,1,3,54,4
SES47765,S399,M84,Computer Networks,0,2,34,1
SES47766,S3606,M104,Python,0,2,60,5
SES47767,S2549,M6,Operating Systems,0,1,46,2
SES47768,S506,M47,Python,0,2,32,2
SES47769,S1463,M29,Database Systems,0,1,43,2
SES47770,S3965,M131,Web Development,1,2,66,5
SES47771,S4450,M164,Operating Systems,1,2,62,5
SES47772,S3955,M110,Operating Systems,1,1,44,3
SES47773,S4139,M196,Data Structures,0,2,42,2
SES47774,S4421,M24,Calculus,0,1,32,1
SES47775,S3696,M10,Web Development,1,3,54,4
SES47776,S20,M200,Computer Networks,0,1,25,1
SES47777,S2068,M188,Java,0,1,36,2
SES47778,S4003,M156,Python,0,2,34,1
SES47779,S4494,M58,Computer Networks,0,3,31,2
SES47780,S1515,M47,Data Structures,0,1,53,4
SES47781,S4854,M42,Computer Networks,1,3,62,5
SES47782,S1393,M196,Computer Networks,1,0,59,5
SES47783,S1293,M115,Python,0,3,47,3
SES47784,S2948,M90,Database Systems,0,1,59,4
SES47785,S4496,M133,Statistics,0,3,48,3
SES47786,S2662,M21,Computer Networks,0,2,29,1
SES47787,S3743,M133,Database Systems,0,3,47,3
SES47788,S3327,M114,Database Systems,0,1,39,3
SES47789,S2727,M158,Calculus,0,2,41,2
SES47790,S3340,M59,Data Structures,1,0,50,3
SES47791,S1714,M137,Web Development,0,0,44,2
SES47792,S4673,M85,Statistics,0,3,41,3
SES47793,S4783,M58,Statistics,0,0,44,2
SES47794,S2658,M144,Data Structures,0,1,35,2
SES47795,S694,M188,Java,0,3,31,1
SES47796,S625,M145,Operating Systems,0,0,52,4
SES47797,S1996,M198,Operating Systems,0,2,47,4
SES47798,S2905,M137,Web Development,0,2,31,2
SES47799,S3409,M9,Statistics,0,2,56,5
SES47800,S1429,M33,Computer Networks,1,3,36,2
SES47801,S930,M194,Web Development,0,1,42,2
SES47802,S2042,M88,Web Development,0,1,28,1
SES47803,S2539,M114,Data Structures,0,2,39,2
SES47804,S2240,M103,Machine Learning,0,1,43,3
SES47805,S474,M129,Java,0,4,64,5
SES47806,S4544,M141,Data Structures,0,0,36,1
SES47807,S1870,M158,Calculus,0,1,35,1
SES47808,S1953,M196,Calculus,0,0,36,1
SES47809,S3739,M181,Java,0,2,52,4
SES47810,S147,M104,Java,1,1,70,5
SES47811,S4749,M31,Operating Systems,0,2,49,4
SES47812,S3214,M134,Python,0,2,40,2
SES47813,S4401,M135,Machine Learning,1,0,47,3
SES47814,S2917,M13,Calculus,0,1,51,4
SES47815,S714,M131,Data Structures,1,3,41,2
SES47816,S4309,M141,Java,0,2,32,1
SES47817,S934,M162,Computer Networks,0,1,40,2
SES47818,S4537,M44,Statistics,0,0,47,3
SES47819,S3935,M30,Machine Learning,0,1,54,3
SES47820,S4168,M7,Java,0,3,41,3
SES47821,S3824,M61,Python,0,4,63,5
SES47822,S3691,M76,Database Systems,0,4,39,2
SES47823,S4493,M58,Operating Systems,0,2,33,2
SES47824,S2657,M42,Computer Networks,0,0,33,1
SES47825,S3751,M19,Web Development,0,0,44,2
SES47826,S3026,M30,Java,0,1,27,1
SES47827,S101,M23,Java,0,1,31,1
SES47828,S570,M14,Statistics,0,1,35,2
SES47829,S3943,M122,Machine Learning,0,3,26,1
SES47830,S4297,M144,Data Structures,1,1,62,5
SES47831,S3047,M122,Machine Learning,0,3,43,3
SES47832,S1861,M47,Data Structures,1,2,52,3
SES47833,S534,M91,Calculus,0,2,28,1
SES47834,S1668,M154,Calculus,0,2,35,2
SES47835,S2400,M99,Data Structures,0,2,42,2
SES47836,S1174,M114,Machine Learning,0,4,52,3
SES47837,S3397,M154,Machine Learning,0,1,36,2
SES47838,S2093,M94,Operating Systems,0,4,48,3
SES47839,S2376,M11,Machine Learning,0,2,58,5
SES47840,S3673,M2,Calculus,0,2,36,1
SES47841,S4924,M38,Java,0,3,36,2
SES47842,S3938,M29,Data Structures,0,1,29,1
SES47843,S2638,M177,Database Systems,0,1,50,4
SES47844,S3159,M21,Computer Networks,0,3,33,1
SES47845,S4389,M178,Database Systems,0,0,41,2
SES47846,S2018,M117,Calculus,0,0,49,4
SES47847,S3194,M1,Machine Learning,1,0,62,4
SES47848,S643,M14,Web Development,1,1,35,1
SES47849,S284,M144,Data Structures,1,2,48,3
SES47850,S148,M89,Operating Systems,0,3,48,3
SES47851,S265,M53,Operating Systems,0,1,42,2
SES47852,S2197,M110,Operating Systems,0,1,28,1
SES47853,S20,M107,Computer Networks,0,1,31,2
SES47854,S4349,M9,Statistics,1,0,67,5
SES47855,S3570,M20,Machine Learning,1,1,46,3
SES47856,S2014,M93,Database Systems,0,1,27,1
SES47857,S2262,M188,Calculus,1,5,62,5
SES47858,S3828,M166,Data Structures,0,4,32,1
SES47859,S1716,M98,Data Structures,1,1,53,4
SES47860,S3723,M80,Statistics,0,1,34,2
SES47861,S2294,M195,Statistics,0,3,40,2
SES47862,S2154,M189,Java,1,3,39,3
SES47863,S3316,M47,Data Structures,0,2,46,2
SES47864,S616,M110,Machine Learning,1,1,56,5
SES47865,S1272,M178,Java,0,2,28,1
SES47866,S2132,M34,Calculus,0,3,28,1
SES47867,S1580,M12,Database Systems,0,2,38,1
SES47868,S1102,M72,Database Systems,0,0,26,1
SES47869,S113,M54,Calculus,0,2,41,3
SES47870,S725,M27,Database Systems,0,2,42,2
SES47871,S227,M65,Data Structures,1,2,52,4
SES47872,S2060,M177,Database Systems,0,2,39,2
SES47873,S1382,M122,Machine Learning,0,0,54,3
SES47874,S2498,M95,Calculus,1,0,60,5
SES47875,S1803,M193,Computer Networks,0,1,24,1
SES47876,S4004,M165,Computer Networks,0,2,32,2
SES47877,S1128,M131,Web Development,0,1,59,4
SES47878,S4174,M53,Web Development,1,0,60,5
SES47879,S986,M37,Calculus,0,1,24,1
SES47880,S118,M60,Statistics,0,2,40,2
SES47881,S432,M67,Data Structures,1,2,54,3
SES47882,S4759,M168,Web Development,0,1,25,1
SES47883,S2228,M199,Web Development,0,2,46,2
SES47884,S4012,M131,Data Structures,0,1,28,1
SES47885,S1365,M12,Calculus,1,2,58,4
SES47886,S2138,M18,Data Structures,0,2,37,2
SES47887,S1710,M156,Machine Learning,1,3,52,3
SES47888,S1531,M9,Computer Networks,0,1,53,3
SES47889,S3251,M26,Operating Systems,0,0,34,1
SES47890,S2291,M66,Calculus,1,4,63,5
SES47891,S1180,M174,Python,0,2,52,4
SES47892,S4099,M23,Data Structures,0,1,50,3
SES47893,S3814,M151,Operating Systems,1,2,39,3
SES47894,S209,M98,Operating Systems,0,2,52,3
SES47895,S3129,M100,Statistics,0,0,36,1
SES47896,S1299,M79,Web Development,0,2,25,1
SES47897,S4280,M23,Web Development,0,1,25,1
SES47898,S712,M138,Computer Networks,1,2,53,4
SES47899,S2555,M59,Data Structures,0,0,33,1
SES47900,S4972,M91,Calculus,0,2,38,2
SES47901,S1871,M61,Operating Systems,0,1,27,1
SES47902,S1490,M186,Data Structures,1,3,56,4
SES47903,S4891,M29,Data Structures,0,0,24,1
SES47904,S519,M120,Calculus,0,0,23,1
SES47905,S4799,M99,Data Structures,0,1,26,1
SES47906,S1117,M8,Calculus,0,3,52,4
SES47907,S1147,M117,Calculus,0,0,32,2
SES47908,S3092,M84,Operating Systems,1,3,47,4
SES47909,S690,M187,Database Systems,0,2,39,3
SES47910,S5000,M143,Statistics,0,0,52,4
SES47911,S3630,M175,Calculus,0,2,35,1
SES47912,S1178,M50,Calculus,0,2,23,1
SES47913,S660,M99,Data Structures,0,1,34,1
SES47914,S3713,M142,Operating Systems,1,2,50,4
SES47915,S2518,M184,Operating Systems,1,2,52,4
SES47916,S78,M84,Operating Systems,0,2,38,2
SES47917,S3262,M172,Computer Networks,1,2,41,2
SES47918,S3974,M116,Web Development,1,2,53,4
SES47919,S3791,M151,Computer Networks,1,0,58,5
SES47920,S2028,M157,Computer Networks,0,0,34,1
SES47921,S1341,M123,Data Structures,0,2,36,1
SES47922,S1019,M174,Python,0,1,33,1
SES47923,S4013,M17,Java,0,2,36,2
SES47924,S2771,M166,Database Systems,1,2,58,4
SES47925,S3242,M89,Operating Systems,0,2,40,3
SES47926,S4802,M131,Web Development,0,3,46,2
SES47927,S4378,M86,Web Development,1,0,41,3
SES47928,S1609,M98,Data Structures,0,0,32,2
SES47929,S330,M183,Python,0,2,25,1
SES47930,S762,M121,Operating Systems,0,1,49,4
SES47931,S2670,M158,Database Systems,1,1,55,5
SES47932,S56,M44,Statistics,0,1,36,2
SES47933,S4902,M71,Python,0,0,56,4
SES47934,S2370,M6,Operating Systems,0,2,40,2
SES47935,S3578,M9,Computer Networks,0,2,37,2
SES47936,S924,M167,Operating Systems,1,2,40,2
SES47937,S4630,M94,Computer Networks,0,2,38,2
SES47938,S1770,M79,Java,1,3,36,2
SES47939,S1730,M196,Data Structures,0,1,25,1
SES47940,S2678,M114,Data Structures,1,4,41,3
SES47941,S333,M154,Machine Learning,0,1,42,2
SES47942,S3335,M193,Python,0,2,43,2
SES47943,S3156,M138,Java,0,2,43,2
SES47944,S806,M27,Data Structures,0,1,38,1
SES47945,S4732,M32,Computer Networks,0,2,38,1
SES47946,S2321,M59,Java,0,2,46,2
SES47947,S3140,M104,Java,0,0,45,2
SES47948,S2048,M99,Data Structures,0,3,46,2
SES47949,S1631,M30,Machine Learning,0,2,32,2
SES47950,S2715,M10,Web Development,1,1,52,3
SES47951,S1941,M59,Java,0,1,50,4
SES47952,S1861,M186,Data Structures,0,1,34,2
SES47953,S234,M169,Statistics,1,2,54,4
SES47954,S4629,M149,Computer Networks,0,0,62,4
SES47955,S33,M66,Database Systems,0,1,53,3
SES47956,S3050,M125,Web Development,1,3,52,4
SES47957,S2550,M156,Python,0,2,24,1
SES47958,S3830,M28,Calculus,0,0,41,3
SES47959,S3341,M131,Operating Systems,0,1,40,2
SES47960,S3131,M30,Java,0,1,31,2
SES47961,S1376,M1,Data Structures,0,0,23,1
SES47962,S2839,M130,Calculus,0,2,28,1
SES47963,S1385,M54,Computer Networks,0,2,64,5
SES47964,S3420,M18,Python,0,2,49,3
SES47965,S1234,M157,Computer Networks,1,1,28,1
SES47966,S3618,M84,Operating Systems,0,1,26,1
SES47967,S3068,M99,Operating Systems,0,2,37,2
SES47968,S2430,M7,Java,1,2,57,4
SES47969,S4587,M150,Operating Systems,0,1,40,2
SES47970,S1417,M194,Java,0,0,40,3
SES47971,S4109,M53,Operating Systems,0,0,44,3
SES47972,S2972,M152,Java,1,1,50,4
SES47973,S2008,M139,Python,1,3,54,4
SES47974,S295,M149,Computer Networks,0,2,53,3
SES47975,S4215,M49,Java,1,3,58,5
SES47976,S2926,M154,Machine Learning,0,1,32,1
SES47977,S2390,M178,Database Systems,0,1,26,1
SES47978,S1269,M102,Web Development,0,0,33,2
SES47979,S3455,M146,Web Development,0,3,60,4
SES47980,S3199,M34,Operating Systems,0,2,46,2
SES47981,S760,M94,Java,0,3,40,3
SES47982,S366,M154,Calculus,0,2,31,1
SES47983,S2567,M184,Operating Systems,0,3,51,3
SES47984,S4563,M193,Computer Networks,0,0,38,2
SES47985,S889,M109,Operating Systems,0,3,46,2
SES47986,S141,M178,Database Systems,0,2,38,2
SES47987,S1203,M175,Calculus,0,2,51,3
SES47988,S1864,M87,Calculus,0,3,45,3
SES47989,S213,M123,Statistics,0,3,36,1
SES47990,S4345,M47,Python,0,0,41,3
SES47991,S2046,M26,Web Development,1,2,59,5
SES47992,S234,M115,Statistics,0,0,34,2
SES47993,S31,M148,Computer Networks,1,1,51,4
SES47994,S189,M149,Web Development,1,1,34,2
SES47995,S3846,M69,Database Systems,1,3,52,3
SES47996,S937,M90,Data Structures,0,1,37,2
SES47997,S2604,M99,Operating Systems,0,2,35,2
SES47998,S2327,M162,Computer Networks,0,1,43,2
SES47999,S560,M159,Statistics,0,1,41,3
SES48000,S3913,M26,Web Development,1,1,44,3
SES48001,S3687,M105,Machine Learning,0,1,51,3
SES48002,S2257,M132,Python,1,1,39,3
SES48003,S1251,M61,Operating Systems,0,3,29,1
SES48004,S1794,M88,Python,0,1,48,3
SES48005,S4785,M137,Web Development,0,2,49,3
SES48006,S394,M135,Machine Learning,0,2,43,2
SES48007,S964,M16,Calculus,0,2,46,2
SES48008,S293,M23,Data Structures,0,1,49,4
SES48009,S4856,M74,Database Systems,1,0,39,3
SES48010,S305,M100,Data Structures,0,2,30,1
SES48011,S3562,M99,Data Structures,0,2,50,3
SES48012,S4308,M85,Statistics,1,4,44,2
SES48013,S634,M50,Calculus,0,0,40,2
SES48014,S2765,M41,Machine Learning,1,1,47,4
SES48015,S2457,M158,Database Systems,1,3,48,4
SES48016,S2225,M153,Python,0,2,38,2
SES48017,S1908,M76,Database Systems,0,3,44,2
SES48018,S2402,M168,Machine Learning,1,1,49,4
SES48019,S3298,M32,Computer Networks,0,0,33,1
SES48020,S2503,M141,Java,1,0,52,4
SES48021,S4980,M76,Database Systems,0,3,24,1
SES48022,S1210,M154,Statistics,0,2,57,4
SES48023,S2505,M127,Operating Systems,1,3,43,2
SES48024,S4812,M138,Computer Networks,1,0,62,4
SES48025,S1842,M145,Operating Systems,0,1,32,1
SES48026,S3214,M193,Python,1,1,46,3
SES48027,S3806,M141,Data Structures,0,0,48,4
SES48028,S3061,M107,Computer Networks,0,2,24,1
SES48029,S3056,M66,Database Systems,1,1,48,4
SES48030,S4021,M111,Calculus,0,0,38,1
SES48031,S4846,M176,Java,0,1,46,3
SES48032,S3025,M197,Calculus,0,2,34,2
SES48033,S1115,M13,Calculus,0,1,58,5
SES48034,S1953,M18,Python,0,1,42,2
SES48035,S2880,M88,Python,1,2,38,2
SES48036,S1448,M33,Computer Networks,0,1,25,1
SES48037,S3368,M110,Database Systems,0,0,53,4
SES48038,S337,M169,Statistics,0,2,24,1
SES48039,S902,M84,Operating Systems,0,1,35,1
SES48040,S3551,M200,Web Development,0,2,26,1
SES48041,S2290,M74,Database Systems,1,2,53,3
SES48042,S1560,M123,Data Structures,0,3,36,2
SES48043,S821,M71,Python,1,1,35,2
SES48044,S2500,M83,Java,0,1,32,1
SES48045,S766,M118,Operating Systems,0,3,50,4
SES48046,S4566,M159,Java,0,3,36,2
SES48047,S2590,M195,Calculus,1,1,61,4
SES48048,S3836,M14,Statistics,0,1,30,1
SES48049,S4844,M73,Computer Networks,1,1,41,2
SES48050,S3709,M103,Java,0,1,46,2
SES48051,S782,M74,Python,0,1,32,2
SES48052,S3976,M139,Java,0,2,30,1
SES48053,S1347,M42,Computer Networks,1,1,54,4
SES48054,S313,M83,Machine Learning,0,0,32,2
SES48055,S544,M156,Python,1,1,25,1
SES48056,S3209,M163,Web Development,0,1,25,1
SES48057,S4745,M96,Computer Networks,1,1,52,3
SES48058,S4140,M71,Machine Learning,0,0,26,1
SES48059,S2414,M131,Operating Systems,1,3,63,5
SES48060,S3063,M195,Calculus,0,2,35,1
SES48061,S4987,M36,Computer Networks,1,1,66,5
SES48062,S190,M139,Machine Learning,0,3,28,1
SES48063,S2501,M194,Java,0,0,50,4
SES48064,S1507,M99,Operating Systems,0,1,41,2
SES48065,S2560,M60,Python,1,2,60,4
SES48066,S1725,M9,Computer Networks,0,1,38,1
SES48067,S2077,M106,Statistics,0,0,40,2
SES48068,S4407,M169,Statistics,0,4,41,2
SES48069,S997,M154,Machine Learning,0,0,40,2
SES48070,S3958,M195,Statistics,0,0,33,2
SES48071,S595,M84,Operating Systems,0,1,67,5
SES48072,S2641,M111,Statistics,1,3,59,4
SES48073,S2854,M61,Python,0,2,45,2
SES48074,S4097,M94,Computer Networks,1,3,57,4
SES48075,S2289,M23,Java,0,0,64,5
SES48076,S2418,M132,Python,0,2,45,2
SES48077,S631,M185,Web Development,1,2,62,4
SES48078,S1511,M160,Computer Networks,0,5,37,2
SES48079,S3623,M187,Machine Learning,0,5,40,3
SES48080,S804,M6,Operating Systems,1,2,50,4
SES48081,S2515,M108,Operating Systems,0,1,29,1
SES48082,S1962,M15,Python,0,2,32,1
SES48083,S3555,M131,Web Development,1,1,57,5
SES48084,S3194,M100,Statistics,1,1,51,4
SES48085,S2169,M183,Java,0,3,46,2
