student_id,name,learning_style,subjects_needed,subjects_strong,availability,semester,gpa
S4691,Student_4691,Visual,Java|Statistics,Computer Networks,Mon_Afternoon|Mon_Evening|Sat_Afternoon|Sat_Evening|Tue_Evening|Tue_Morning|Wed_Afternoon,2,2.49
S4692,Student_4692,Read-Write,Operating Systems|Web Development|Java,Python,Fri_Evening|Mon_Afternoon|Mon_Morning|Thu_Evening|Thu_Morning|Tue_Morning|Wed_Afternoon,7,3.09
S4693,Student_4693,Auditory,Data Structures,,Fri_Afternoon|Mon_Afternoon|Sat_Morning|Wed_Evening,8,2.38
S4694,Student_4694,Auditory,Machine Learning|Database Systems|Statistics,Web Development,Fri_Evening|Sat_Evening|Thu_Afternoon|Thu_Evening|Tue_Evening|Wed_Evening,5,3.98
S4695,Student_4695,Auditory,Machine Learning|Python,,Fri_Afternoon|Mon_Evening|Thu_Afternoon,5,3.68
S4696,Student_4696,Read-Write,Computer Networks|Operating Systems,Machine Learning,Fri_Afternoon|Fri_Evening|Fri_Morning|Mon_Evening|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Tue_Evening,2,3.58
S4697,Student_4697,Auditory,Java,Database Systems,Fri_Afternoon|Mon_Afternoon|Wed_Morning,2,2.96
S4698,Student_4698,Auditory,Database Systems,Web Development,Mon_Afternoon|Sat_Afternoon|Thu_Afternoon|Thu_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Morning,2,2.77
S4699,Student_4699,Read-Write,Machine Learning|Java,Data Structures|Python,Mon_Morning|Sat_Evening|Thu_Afternoon|Thu_Evening|Tue_Morning,1,3.33
S4700,Student_4700,Kinesthetic,Database Systems|Web Development|Data Structures,Statistics,Fri_Evening|Fri_Morning|Mon_Afternoon|Sat_Morning|Thu_Morning|Tue_Morning|Wed_Evening|Wed_Morning,6,3.48
S4701,Student_4701,Kinesthetic,Machine Learning|Calculus|Statistics,,Fri_Evening|Mon_Evening|Sat_Afternoon,6,2.9
S4702,Student_4702,Visual,Statistics|Machine Learning,Java,Fri_Afternoon|Mon_Morning|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Morning,7,2.86
S4703,Student_4703,Auditory,Java|Operating Systems|Machine Learning,Database Systems|Computer Networks,Thu_Evening|Tue_Afternoon|Wed_Morning,6,2.94
S4704,Student_4704,Visual,Data Structures|Machine Learning,Computer Networks,Fri_Evening|Fri_Morning|Mon_Morning|Sat_Morning|Thu_Evening|Thu_Morning|Tue_Evening|Wed_Evening,2,2.21
S4705,Student_4705,Kinesthetic,Machine Learning|Statistics|Computer Networks,Java|Database Systems,Mon_Afternoon|Sat_Afternoon|Sat_Evening|Wed_Evening,6,2.23
S4706,Student_4706,Read-Write,Statistics|Computer Networks,Java,Fri_Morning|Mon_Evening|Mon_Morning|Thu_Afternoon|Tue_Afternoon|Tue_Morning,4,2.19
S4707,Student_4707,Kinesthetic,Database Systems,,Fri_Morning|Mon_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Morning|Wed_Afternoon|Wed_Morning,6,2.93
S4708,Student_4708,Read-Write,Machine Learning,Statistics,Mon_Evening|Sat_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Evening,1,2.35
S4709,Student_4709,Auditory,Python|Java|Calculus,,Fri_Afternoon|Fri_Evening|Mon_Morning|Thu_Morning|Tue_Afternoon|Tue_Morning|Wed_Morning,1,3.15
S4710,Student_4710,Read-Write,Web Development|Computer Networks|Statistics,Machine Learning|Java,Fri_Evening|Mon_Afternoon|Mon_Evening|Mon_Morning|Sat_Afternoon|Thu_Evening|Wed_Morning,6,2.4
S4711,Student_4711,Visual,Python|Web Development|Statistics,,Fri_Evening|Fri_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon,1,2.73
S4712,Student_4712,Kinesthetic,Python|Calculus|Data Structures,,Fri_Morning|Sat_Morning|Tue_Evening|Wed_Afternoon|Wed_Evening,1,3.9
S4713,Student_4713,Auditory,Java|Calculus|Data Structures,Operating Systems|Computer Networks,Fri_Afternoon|Mon_Morning|Sat_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Evening,7,2.98
S4714,Student_4714,Visual,Database Systems|Web Development|Python,Computer Networks|Data Structures,Fri_Evening|Fri_Morning|Mon_Morning|Sat_Morning|Tue_Afternoon|Wed_Morning,8,2.29
S4715,Student_4715,Auditory,Java,Statistics|Web Development,Fri_Evening|Fri_Morning|Mon_Morning|Sat_Evening|Sat_Morning|Wed_Afternoon|Wed_Evening,1,3.72
S4716,Student_4716,Read-Write,Web Development|Database Systems,Calculus|Statistics,Mon_Afternoon|Mon_Evening|Thu_Morning|Tue_Afternoon,4,3.62
S4717,Student_4717,Kinesthetic,Data Structures,,Mon_Afternoon|Mon_Evening|Sat_Afternoon|Thu_Evening|Thu_Morning|Wed_Evening,6,3.65
S4718,Student_4718,Auditory,Database Systems|Web Development|Python,,Mon_Afternoon|Sat_Afternoon|Tue_Morning,4,3.55
S4719,Student_4719,Read-Write,Data Structures,Web Development,Fri_Evening|Mon_Afternoon|Sat_Evening|Thu_Evening|Tue_Afternoon|Tue_Evening|Wed_Morning,6,2.05
S4720,Student_4720,Kinesthetic,Web Development|Python|Operating Systems,Computer Networks|Statistics,Fri_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Morning|Wed_Evening,5,2.83
S4721,Student_4721,Auditory,Database Systems|Java,,Fri_Morning|Mon_Evening|Tue_Evening|Wed_Evening,6,2.02
S4722,Student_4722,Kinesthetic,Database Systems|Python,,Fri_Afternoon|Fri_Evening|Fri_Morning|Thu_Evening|Tue_Afternoon,5,3.83
S4723,Student_4723,Read-Write,Computer Networks|Machine Learning,,Mon_Evening|Mon_Morning|Sat_Afternoon|Thu_Afternoon|Wed_Morning,1,3.62
S4724,Student_4724,Visual,Database Systems,Machine Learning|Statistics,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Evening|Mon_Morning|Sat_Afternoon|Thu_Evening|Wed_Morning,7,3.22
S4725,Student_4725,Kinesthetic,Web Development|Computer Networks|Statistics,,Fri_Afternoon|Mon_Evening|Mon_Morning|Sat_Morning|Thu_Evening|Tue_Evening|Wed_Evening,7,2.39
S4726,Student_4726,Read-Write,Machine Learning|Data Structures,Database Systems|Statistics,Mon_Morning|Thu_Evening|Thu_Morning|Tue_Evening,6,3.59
S4727,Student_4727,Visual,Computer Networks|Database Systems|Web Development,Statistics|Operating Systems,Fri_Afternoon|Fri_Evening|Fri_Morning|Mon_Evening|Sat_Morning|Tue_Evening|Wed_Afternoon|Wed_Evening,4,2.14
S4728,Student_4728,Read-Write,Statistics|Python|Data Structures,Machine Learning,Fri_Morning|Mon_Morning|Tue_Afternoon|Tue_Morning|Wed_Afternoon,5,3.86
S4729,Student_4729,Kinesthetic,Operating Systems|Python|Machine Learning,Computer Networks|Data Structures,Mon_Afternoon|Mon_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon|Wed_Morning,3,3.9
S4730,Student_4730,Kinesthetic,Database Systems,,Fri_Evening|Mon_Evening|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Afternoon|Wed_Afternoon|Wed_Morning,3,3.65
S4731,Student_4731,Auditory,Python,,Mon_Afternoon|Sat_Evening|Thu_Evening|Thu_Morning|Tue_Evening|Tue_Morning|Wed_Afternoon,5,2.29
S4732,Student_4732,Auditory,Data Structures|Computer Networks,Operating Systems|Python,Fri_Evening|Fri_Morning|Thu_Afternoon|Tue_Afternoon,2,2.84
S4733,Student_4733,Auditory,Data Structures|Statistics,Computer Networks,Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Evening,6,2.86
S4734,Student_4734,Visual,Computer Networks|Calculus,Statistics|Data Structures,Fri_Morning|Mon_Afternoon|Tue_Afternoon,4,2.48
S4735,Student_4735,Kinesthetic,Operating Systems|Python,Database Systems|Statistics,Fri_Evening|Fri_Morning|Thu_Evening|Tue_Afternoon|Wed_Morning,7,3.32
S4736,Student_4736,Visual,Computer Networks|Statistics,Database Systems,Sat_Afternoon|Thu_Morning|Tue_Morning|Wed_Morning,5,3.82
S4737,Student_4737,Auditory,Web Development,Calculus,Fri_Afternoon|Thu_Evening|Wed_Evening,4,3.4
S4738,Student_4738,Read-Write,Database Systems|Statistics|Web Development,,Mon_Morning|Sat_Afternoon|Thu_Morning|Tue_Afternoon|Tue_Morning|Wed_Evening,4,2.63
S4739,Student_4739,Auditory,Data Structures|Statistics|Operating Systems,Machine Learning|Computer Networks,Mon_Evening|Mon_Morning|Sat_Morning|Thu_Evening|Thu_Morning|Wed_Morning,6,3.19
S4740,Student_4740,Kinesthetic,Java,,Fri_Evening|Fri_Morning|Mon_Morning|Thu_Evening|Thu_Morning|Wed_Morning,1,2.64
S4741,Student_4741,Visual,Calculus|Database Systems|Machine Learning,,Mon_Afternoon|Mon_Morning|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Morning,6,2.54
S4742,Student_4742,Visual,Machine Learning|Calculus,Computer Networks,Thu_Evening|Thu_Morning|Tue_Afternoon|Tue_Evening,1,3.33
S4743,Student_4743,Visual,Operating Systems|Statistics|Data Structures,,Fri_Evening|Thu_Afternoon|Thu_Evening|Tue_Morning,6,3.15
S4744,Student_4744,Kinesthetic,Operating Systems|Web Development|Database Systems,,Fri_Afternoon|Fri_Morning|Thu_Afternoon,6,3.82
S4745,Student_4745,Visual,Computer Networks,,Fri_Morning|Mon_Evening|Mon_Morning|Sat_Afternoon|Sat_Evening|Sat_Morning|Tue_Morning,1,3.34
S4746,Student_4746,Auditory,Operating Systems,,Fri_Afternoon|Fri_Evening|Mon_Evening|Thu_Evening|Thu_Morning|Wed_Evening,2,2.94
S4747,Student_4747,Visual,Machine Learning,Python|Computer Networks,Fri_Afternoon|Mon_Afternoon|Mon_Evening|Sat_Evening|Tue_Morning,5,3.8
S4748,Student_4748,Kinesthetic,Java|Python,,Sat_Morning|Tue_Morning|Wed_Afternoon,8,2.03
S4749,Student_4749,Read-Write,Operating Systems,,Mon_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Evening|Wed_Morning,7,3.85
S4750,Student_4750,Visual,Machine Learning,,Mon_Evening|Thu_Evening|Tue_Morning|Wed_Morning,3,2.62
S4751,Student_4751,Visual,Computer Networks|Statistics,Python|Machine Learning,Fri_Morning|Mon_Evening|Sat_Afternoon|Tue_Evening,4,3.18
S4752,Student_4752,Visual,Data Structures|Computer Networks,,Fri_Afternoon|Mon_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning,5,3.19
S4753,Student_4753,Auditory,Database Systems|Python,Calculus,Mon_Afternoon|Mon_Morning|Sat_Evening|Sat_Morning|Tue_Afternoon|Wed_Evening,4,3.7
S4754,Student_4754,Auditory,Operating Systems,,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Sat_Afternoon|Sat_Evening|Tue_Evening|Wed_Afternoon|Wed_Evening,1,3.35
S4755,Student_4755,Read-Write,Operating Systems|Computer Networks,Web Development,Sat_Afternoon|Sat_Evening|Wed_Afternoon|Wed_Evening|Wed_Morning,7,2.18
S4756,Student_4756,Read-Write,Operating Systems,Java|Data Structures,Mon_Afternoon|Sat_Morning|Wed_Morning,1,2.96
S4757,Student_4757,Read-Write,Statistics,Java,Fri_Afternoon|Fri_Morning|Sat_Evening|Tue_Morning|Wed_Afternoon|Wed_Morning,2,3.83
S4758,Student_4758,Kinesthetic,Statistics,Computer Networks|Web Development,Fri_Evening|Thu_Afternoon|Tue_Afternoon|Wed_Morning,8,2.05
S4759,Student_4759,Read-Write,Machine Learning|Web Development|Statistics,Calculus,Fri_Evening|Mon_Evening|Sat_Afternoon|Sat_Morning|Wed_Afternoon|Wed_Evening|Wed_Morning,3,3.82
S4760,Student_4760,Kinesthetic,Java|Machine Learning|Operating Systems,Calculus,Mon_Afternoon|Thu_Morning|Tue_Evening,8,2.56
S4761,Student_4761,Visual,Python|Data Structures,Operating Systems,Sat_Morning|Thu_Afternoon|Wed_Afternoon|Wed_Evening,3,3.24
S4762,Student_4762,Auditory,Web Development|Database Systems|Java,,Fri_Morning|Mon_Afternoon|Sat_Afternoon|Thu_Morning|Tue_Morning,4,3.18
S4763,Student_4763,Kinesthetic,Statistics,Data Structures,Fri_Afternoon|Mon_Evening|Thu_Evening|Thu_Morning|Tue_Afternoon|Tue_Morning|Wed_Evening|Wed_Morning,2,3.2
S4764,Student_4764,Read-Write,Database Systems|Python|Java,Web Development,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Thu_Afternoon|Wed_Morning,7,3.01
S4765,Student_4765,Visual,Operating Systems|Web Development,Computer Networks,Fri_Afternoon|Mon_Evening|Sat_Evening|Thu_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon|Wed_Evening,8,2.25
S4766,Student_4766,Read-Write,Operating Systems|Machine Learning|Java,Python|Computer Networks,Fri_Morning|Thu_Morning|Wed_Afternoon,5,3.36
S4767,Student_4767,Read-Write,Web Development|Machine Learning,,Fri_Morning|Mon_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Evening,1,3.11
S4768,Student_4768,Kinesthetic,Machine Learning,Python|Web Development,Fri_Evening|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Evening,3,3.91
S4769,Student_4769,Read-Write,Java,,Fri_Evening|Mon_Evening|Thu_Afternoon|Tue_Evening|Wed_Evening,6,2.23
S4770,Student_4770,Kinesthetic,Python,Database Systems,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Tue_Evening|Wed_Afternoon,4,3.57
S4771,Student_4771,Auditory,Data Structures|Database Systems,Machine Learning,Fri_Evening|Sat_Morning|Tue_Evening|Tue_Morning,1,2.75
S4772,Student_4772,Auditory,Web Development|Machine Learning|Statistics,,Fri_Morning|Sat_Afternoon|Thu_Morning|Tue_Morning|Wed_Afternoon,8,3.97
S4773,Student_4773,Read-Write,Operating Systems|Machine Learning|Computer Networks,Web Development|Java,Fri_Evening|Mon_Afternoon|Tue_Afternoon|Tue_Evening|Wed_Evening,8,2.35
S4774,Student_4774,Read-Write,Statistics|Machine Learning,Computer Networks|Python,Fri_Evening|Tue_Afternoon|Tue_Evening|Wed_Afternoon,1,2.36
S4775,Student_4775,Read-Write,Statistics|Java|Database Systems,Operating Systems,Fri_Afternoon|Mon_Morning|Thu_Morning|Tue_Afternoon|Tue_Evening,6,2.59
S4776,Student_4776,Kinesthetic,Python|Web Development|Machine Learning,,Fri_Afternoon|Fri_Evening|Sat_Evening|Thu_Afternoon|Thu_Evening|Wed_Afternoon,4,2.91
S4777,Student_4777,Visual,Computer Networks|Calculus|Web Development,,Fri_Evening|Mon_Evening|Sat_Evening,6,3.93
S4778,Student_4778,Auditory,Python|Computer Networks,,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Mon_Evening|Thu_Evening|Tue_Morning|Wed_Morning,6,3.38
S4779,Student_4779,Kinesthetic,Python|Database Systems|Computer Networks,,Mon_Afternoon|Mon_Morning|Sat_Morning|Thu_Afternoon|Wed_Afternoon,4,2.83
S4780,Student_4780,Auditory,Java,Data Structures,Fri_Evening|Sat_Afternoon|Thu_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon,5,3.82
S4781,Student_4781,Visual,Operating Systems,,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Evening|Thu_Afternoon|Tue_Evening|Wed_Evening,8,2.78
S4782,Student_4782,Kinesthetic,Python,,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Tue_Afternoon|Tue_Morning,2,2.0
S4783,Student_4783,Kinesthetic,Java|Statistics,,Mon_Evening|Thu_Evening|Wed_Afternoon,8,2.17
S4784,Student_4784,Visual,Database Systems|Python|Statistics,Data Structures,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Morning|Sat_Morning|Thu_Afternoon|Tue_Afternoon,8,3.32
S4785,Student_4785,Read-Write,Web Development,Computer Networks|Database Systems,Fri_Afternoon|Fri_Evening|Sat_Evening|Thu_Afternoon|Tue_Evening|Tue_Morning,6,2.36
S4786,Student_4786,Visual,Data Structures|Web Development,Database Systems,Mon_Evening|Thu_Evening|Tue_Morning,4,3.85
S4787,Student_4787,Visual,Calculus|Operating Systems|Statistics,,Fri_Afternoon|Fri_Morning|Mon_Evening|Thu_Afternoon|Thu_Evening|Tue_Morning,4,2.53
S4788,Student_4788,Kinesthetic,Java,Computer Networks|Data Structures,Fri_Morning|Sat_Morning|Wed_Morning,7,3.62
S4789,Student_4789,Kinesthetic,Java,,Fri_Afternoon|Mon_Afternoon|Thu_Afternoon,1,3.42
S4790,Student_4790,Visual,Data Structures|Operating Systems,,Fri_Afternoon|Fri_Morning|Mon_Morning|Thu_Evening|Tue_Evening|Wed_Afternoon|Wed_Evening,2,3.32
S4791,Student_4791,Auditory,Database Systems|Data Structures|Python,Machine Learning|Calculus,Mon_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Morning|Wed_Afternoon|Wed_Morning,3,3.73
S4792,Student_4792,Auditory,Machine Learning|Operating Systems,Python|Web Development,Fri_Evening|Mon_Evening|Sat_Evening|Tue_Afternoon|Wed_Afternoon,2,2.59
S4793,Student_4793,Auditory,Machine Learning|Web Development|Computer Networks,Python|Statistics,Mon_Evening|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Wed_Afternoon,4,3.07
S4794,Student_4794,Kinesthetic,Statistics|Computer Networks|Operating Systems,Data Structures,Fri_Morning|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Tue_Afternoon|Wed_Afternoon|Wed_Evening,1,3.92
S4795,Student_4795,Kinesthetic,Machine Learning,Computer Networks|Java,Thu_Evening|Thu_Morning|Tue_Evening|Tue_Morning|Wed_Afternoon,5,3.74
S4796,Student_4796,Kinesthetic,Statistics|Database Systems|Calculus,,Fri_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon|Wed_Afternoon|Wed_Evening,1,3.47
S4797,Student_4797,Kinesthetic,Calculus,,Fri_Afternoon|Fri_Morning|Thu_Afternoon|Thu_Morning|Tue_Evening|Tue_Morning,1,3.31
S4798,Student_4798,Visual,Web Development|Java|Computer Networks,,Fri_Evening|Sat_Afternoon|Wed_Afternoon,7,3.67
S4799,Student_4799,Auditory,Data Structures,Web Development|Statistics,Mon_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Evening|Tue_Afternoon|Tue_Morning,8,2.01
S4800,Student_4800,Auditory,Database Systems|Statistics|Java,Web Development,Fri_Morning|Mon_Afternoon|Mon_Evening|Sat_Afternoon|Sat_Morning|Thu_Evening|Tue_Afternoon|Wed_Afternoon,6,2.15
S4801,Student_4801,Auditory,Data Structures,Operating Systems|Computer Networks,Mon_Afternoon|Sat_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Evening|Wed_Morning,6,2.18
S4802,Student_4802,Visual,Web Development|Data Structures,,Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Morning,2,2.62
S4803,Student_4803,Auditory,Python|Web Development,,Fri_Afternoon|Fri_Morning|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Thu_Morning,4,2.16
S4804,Student_4804,Visual,Statistics|Calculus,Operating Systems,Mon_Afternoon|Mon_Evening|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Evening|Wed_Afternoon|Wed_Morning,1,2.47
S4805,Student_4805,Visual,Python|Calculus,,Thu_Afternoon|Tue_Evening|Wed_Morning,8,3.97
S4806,Student_4806,Read-Write,Statistics|Calculus,,Fri_Evening|Mon_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Morning,5,2.08
S4807,Student_4807,Kinesthetic,Python,Computer Networks,Fri_Evening|Mon_Afternoon|Mon_Evening|Wed_Afternoon,3,2.19
S4808,Student_4808,Read-Write,Data Structures|Python|Computer Networks,Machine Learning|Calculus,Fri_Evening|Mon_Afternoon|Mon_Evening|Sat_Evening|Tue_Afternoon,6,2.45
S4809,Student_4809,Auditory,Python|Computer Networks,Java|Calculus,Fri_Morning|Thu_Evening|Wed_Evening|Wed_Morning,1,3.8
S4810,Student_4810,Kinesthetic,Data Structures|Web Development,Statistics|Calculus,Mon_Morning|Thu_Evening|Wed_Afternoon|Wed_Morning,2,3.95
S4811,Student_4811,Kinesthetic,Computer Networks,Python|Web Development,Fri_Morning|Mon_Evening|Sat_Afternoon|Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon|Wed_Evening,1,3.31
S4812,Student_4812,Read-Write,Web Development|Computer Networks,Python|Statistics,Fri_Evening|Fri_Morning|Mon_Morning|Sat_Evening|Wed_Evening,6,3.87
S4813,Student_4813,Visual,Statistics|Calculus|Web Development,,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Evening|Sat_Morning|Tue_Afternoon|Wed_Afternoon|Wed_Morning,8,3.21
S4814,Student_4814,Kinesthetic,Database Systems,Statistics|Computer Networks,Mon_Morning|Thu_Evening|Thu_Morning|Tue_Afternoon|Wed_Morning,3,2.52
S4815,Student_4815,Visual,Database Systems|Machine Learning,Operating Systems,Fri_Afternoon|Fri_Morning|Mon_Morning|Thu_Morning|Tue_Morning|Wed_Afternoon,1,2.44
S4816,Student_4816,Read-Write,Statistics|Data Structures,Java,Mon_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Morning,7,2.04
S4817,Student_4817,Visual,Java|Data Structures|Operating Systems,Computer Networks,Mon_Morning|Sat_Evening|Sat_Morning|Tue_Morning,1,2.88
S4818,Student_4818,Visual,Database Systems,,Fri_Morning|Mon_Morning|Thu_Afternoon|Thu_Evening|Wed_Afternoon|Wed_Evening,8,3.74
S4819,Student_4819,Kinesthetic,Web Development,Python,Fri_Afternoon|Fri_Evening|Sat_Afternoon|Thu_Afternoon|Wed_Afternoon|Wed_Evening,7,3.95
S4820,Student_4820,Read-Write,Operating Systems,Data Structures|Statistics,Fri_Evening|Mon_Evening|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Evening|Wed_Morning,6,2.14
S4821,Student_4821,Auditory,Statistics|Web Development,,Mon_Afternoon|Mon_Evening|Thu_Afternoon|Tue_Afternoon|Wed_Afternoon|Wed_Morning,2,3.03
S4822,Student_4822,Kinesthetic,Data Structures|Computer Networks,Database Systems|Java,Fri_Afternoon|Mon_Evening|Mon_Morning|Tue_Afternoon,6,3.88
S4823,Student_4823,Auditory,Machine Learning|Calculus,,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Evening|Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Evening,1,3.69
S4824,Student_4824,Read-Write,Calculus|Computer Networks,,Fri_Afternoon|Fri_Morning|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Morning,4,2.02
S4825,Student_4825,Read-Write,Machine Learning|Java|Python,Database Systems|Web Development,Fri_Afternoon|Fri_Morning|Wed_Evening,2,2.06
S4826,Student_4826,Read-Write,Data Structures,Web Development,Fri_Morning|Mon_Afternoon|Mon_Evening|Sat_Afternoon|Sat_Evening|Thu_Morning|Tue_Morning|Wed_Evening,7,2.65
S4827,Student_4827,Visual,Computer Networks|Machine Learning,Python,Mon_Evening|Mon_Morning|Sat_Evening|Sat_Morning|Tue_Evening|Tue_Morning|Wed_Afternoon|Wed_Evening,5,3.5
S4828,Student_4828,Read-Write,Computer Networks,Machine Learning|Web Development,Fri_Morning|Thu_Morning|Tue_Evening,2,3.93
S4829,Student_4829,Read-Write,Statistics|Machine Learning|Web Development,Data Structures,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Mon_Evening|Thu_Afternoon|Thu_Morning|Tue_Afternoon|Tue_Evening,4,3.58
S4830,Student_4830,Visual,Java,Calculus,Fri_Morning|Mon_Afternoon|Wed_Afternoon,3,3.63
S4831,Student_4831,Kinesthetic,Statistics|Python|Operating Systems,Machine Learning,Fri_Afternoon|Fri_Evening|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Afternoon,2,2.04
S4832,Student_4832,Kinesthetic,Database Systems|Operating Systems|Web Development,,Mon_Morning|Thu_Afternoon|Tue_Morning|Wed_Evening,8,2.77
S4833,Student_4833,Visual,Database Systems|Machine Learning|Calculus,,Fri_Afternoon|Mon_Evening|Sat_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Evening|Wed_Evening,6,2.65
S4834,Student_4834,Read-Write,Database Systems|Web Development|Java,Calculus|Data Structures,Fri_Morning|Wed_Afternoon|Wed_Morning,3,2.7
S4835,Student_4835,Auditory,Java|Computer Networks,,Mon_Morning|Sat_Evening|Tue_Evening|Wed_Morning,7,2.2
S4836,Student_4836,Auditory,Calculus|Machine Learning|Java,,Fri_Afternoon|Sat_Morning|Thu_Evening|Tue_Afternoon|Wed_Afternoon|Wed_Morning,1,3.02
